sample,t_seconds,i_ideal,q_ideal,i_dac,q_dac,rf_ideal,rf_dac,rx_i,rx_q,rx_rf
28,1.05010501050105e-05,-2.9394216979461953,-3.017800852253181,-2.9375,-3.0195312,-0.4726911576599101,-0.4701121329158209,-4.78059204490308,-4.966838705765299,-0.7327460188290641
29,1.0876087608760875e-05,-2.9367771681951407,-3.018097512930578,-2.9375,-3.0195312,-0.37168724142111137,-0.3713424933363471,-4.756849527426527,-4.962907552439193,-0.555102762290124
30,1.125112511251125e-05,-2.934099369618062,-3.018370501972709,-2.9335938,-3.0195312,-0.2705348700536083,-0.2693965091589501,-4.738382864882981,-4.904023858131447,-0.41770471013661487
31,1.1626162616261626e-05,-2.931388296034899,-3.0186197925377285,-2.9296875,-3.0195312,-0.16929549036156882,-0.16742050209318032,-4.749526510660492,-4.936603000454879,-0.2437775205285793
32,1.2001200120012e-05,-2.928643941698497,-3.0188453580205725,-2.9296875,-3.0195312,-0.06803058682429543,-0.06832169114701737,-4.757183469933717,-4.9479685244717615,-0.0802024284023721
33,1.2376237623762375e-05,-2.925866301295065,-3.019047172053421,-2.9257812,-3.0195312,0.03319835766349415,0.033598586569334274,-4.733891139451629,-4.949085008403612,0.09891799786872124
34,1.275127512751275e-05,-2.9230553699446378,-3.0192252085061746,-2.921875,-3.0195312,0.134329901057752,0.13537106119911083,-4.721941276514527,-4.977331399477766,0.28884240288350715
35,1.3126312631263126e-05,-2.920211143201526,-3.0193794414869215,-2.921875,-3.0195312,0.23530268141153532,0.2342848398555183,-4.73719997259977,-4.9691804986285,0.43393131462937323
36,1.3501350135013502e-05,-2.9173336170547564,-3.019509845342392,-2.9179688,-3.0195312,0.33605545607574133,0.3356515326113012,-4.7181663135953915,-4.943520007859463,0.5885872760193965
37,1.3876387638763876e-05,-2.914422787928512,-3.0196163946584225,-2.9140625,-3.0195312,0.4365271408281331,0.43669376457866754,-4.704329715657224,-4.954275074463852,0.7659777702039666
38,1.4251425142514251e-05,-2.9114786526825704,-3.0196990642604202,-2.9101562,-3.0195312,0.5366568489046588,0.5373526023072025,-4.719170944349093,-4.938306784009051,0.9039840655775105
39,1.4626462646264625e-05,-2.908501208612732,-3.019757829213807,-2.9101562,-3.0195312,0.6363839299071363,0.6351998359235715,-4.725812098027454,-4.954341172323743,1.0719802172865882
40,1.5001500150015002e-05,-2.905490453451229,-3.0197926648244806,-2.90625,-3.0195312,0.7356480085614471,0.734990112705561,-4.702582531677185,-4.947115776734265,1.238824754874033
41,1.5376537653765377e-05,-2.902446385367161,-3.019803546639262,-2.9023438,-3.0195312,0.8343890233004255,0.8342233524923615,-4.700177854540476,-4.953497152223119,1.4032512988157182
42,1.575157515751575e-05,-2.899369002966876,-3.0197904504463406,-2.8984375,-3.0195312,0.9325472646458235,0.9328419482491364,-4.681045366220465,-4.947271630725291,1.5656213565215085
43,1.612661266126613e-05,-2.8962583052944044,-3.019753352275723,-2.8945312,-3.0195312,1.030063413363734,1.0307887183102327,-4.710432786520523,-4.949582040140273,1.7077791787601713
44,1.65016501650165e-05,-2.893114291831828,-3.0196922283996726,-2.8945312,-3.0195312,1.1268785783681146,1.126018845065821,-4.699437027696975,-4.93831204649975,1.8590846695189147
45,1.6876687668766876e-05,-2.8899369624996907,-3.019607055333157,-2.890625,-3.0195312,1.222934334347125,1.22253206449007,-4.697373096340942,-4.962739719103053,2.0354260342092467
46,1.725172517251725e-05,-2.88672631765737,-3.0194978098342693,-2.8867188,-3.0195312,1.3181727590871917,1.318205854459827,-4.704447331715461,-4.958297084202759,2.181323530156615
47,1.7626762676267627e-05,-2.883482358103457,-3.019364468904681,-2.8828125,-3.0195312,1.4125364704699381,1.412985017744751,-4.670983099597212,-4.9645181344470295,2.3538620193343194
48,1.8001800180018e-05,-2.880205085076146,-3.019207009790061,-2.8789062,-3.0195312,1.5059686631172566,1.5068149441913925,-4.658599071829497,-4.954478433984451,2.500126472318551
49,1.8376837683768374e-05,-2.8768945002535693,-3.01902540998051,-2.875,-3.0195312,1.598413144660113,1.5996416421471067,-4.6712345025808295,-4.947487319782918,2.6369478464988916
50,1.8751875187518753e-05,-2.8735506057541884,-3.0188196472109885,-2.875,-3.0195312,1.6898143716068168,1.6899173375490346,-4.638561954179815,-4.953702702061693,2.802251982315486
51,1.9126912691269125e-05,-2.8701734041371125,-3.0185896994617374,-2.8710938,-3.0195312,1.7801174847868533,1.780663684787544,-4.6414603041505496,-4.98301127341705,2.9733979143734466
52,1.95019501950195e-05,-2.8667628984024898,-3.0183355449587026,-2.8671875,-3.0195312,1.8692683443465454,1.8702496301383928,-4.638015039109685,-4.964492654968599,3.1006648541821384
53,1.9876987698769873e-05,-2.863319091991807,-3.0180571621739505,-2.8632812,-3.0195312,1.9572135642732098,1.9586239141599118,-4.635036597012366,-4.96210808339079,3.240919590444813
54,2.0252025202520252e-05,-2.8598419887882502,-3.017754529826086,-2.859375,-3.0195312,2.0439005464246813,2.045736046357796,-4.6203636770090135,-4.958929089557742,3.381883999325038
55,2.0627062706270627e-05,-2.856331593117027,-3.0174276268806715,-2.8554688,-3.015625,2.1292775140414824,2.1277766058523517,-4.648314935160653,-4.959581939448993,3.512389178315922
56,2.1002100210021e-05,-2.852787909745681,-3.0170764325506285,-2.8515625,-3.015625,2.2132935447191975,2.2121922543553407,-4.615220042693759,-4.9555846501668155,3.6528897815570205
57,2.1377137713771378e-05,-2.849210943884422,-3.0167009262966458,-2.8476562,-3.015625,2.295898602819008,2.2952012798499357,-4.609023852156268,-4.936572047500495,3.7691064527986238
58,2.175217521752175e-05,-2.8456007011864153,-3.0163010878275984,-2.84375,-3.015625,2.377043571294696,2.3767565629391876,-4.638217800408177,-4.941226205429753,3.898747429956788
59,2.2127212721272126e-05,-2.841957187748115,-3.0158768971009335,-2.84375,-3.015625,2.4566802829147902,2.4561106254452567,-4.6040393373119795,-4.928932697750995,4.022319809136099
60,2.25022502250225e-05,-2.8382804101095336,-3.0154283343230817,-2.8398438,-3.015625,2.534761550858988,2.534711457678689,-4.606637626135207,-4.973993473577838,4.1928717327685785
61,2.2877287728772877e-05,-2.834570375254548,-3.0149553799498467,-2.8359375,-3.015625,2.6112411986683184,2.611723073027669,-4.585397732637563,-4.963728443251412,4.309883908508061
62,2.3252325232523252e-05,-2.830827090611179,-3.014458014686815,-2.8320312,-3.015625,2.6860740895290443,2.6871020833268027,-4.598149014796252,-4.966303792099279,4.432484647025142
63,2.3627362736273624e-05,-2.8270505640518753,-3.013936219489724,-2.828125,-3.015625,2.7592161548705967,2.7608061082179063,-4.585473211938185,-4.93268853283495,4.519368977015279
64,2.4002400240024e-05,-2.8232408038937775,-3.0133899755648725,-2.8242188,-3.0117188,2.8306244222585004,2.8288952201199,-4.573693343405447,-4.933155343476873,4.636971373624622
65,2.437743774377438e-05,-2.8193978188989868,-3.012819264369502,-2.8203125,-3.0117188,2.900257042563486,2.899121599826547,-4.587267799684939,-4.9527368655642885,4.769555003604265
66,2.475247524752475e-05,-2.815521618274828,-3.012224067612171,-2.8164062,-3.0117188,2.968073316388643,2.967554302261727,-4.558781441722833,-4.952091687113959,4.8805954857222185
67,2.5127512751275126e-05,-2.8116122116741,-3.01160436725315,-2.8125,-3.0117188,3.0340337197369087,3.034155211574527,-4.562419947699732,-4.939209738300659,4.97560430537397
68,2.55025502550255e-05,-2.8076696091953273,-3.01096014550479,-2.8085938,-3.0117188,3.098099928901647,3.0988873312159178,-4.547094777608451,-4.923721975425094,5.06482352188683
69,2.5877587758775877e-05,-2.8036938213829856,-3.0102913848319037,-2.8046875,-3.0117188,3.1602348445636728,3.1617148044902,-4.555946096650454,-4.920208198511689,5.163819921786066
70,2.6252625262526253e-05,-2.799684859227762,-3.0095980679521364,-2.8007812,-3.0078125,3.2204026150785467,3.21870877668891,-4.52606477805017,-4.9470237964666826,5.287564900718101
71,2.6627662766276625e-05,-2.7956427341667482,-3.0088801778363368,-2.796875,-3.0078125,3.2785686589385565,3.277632362753752,-4.527722280426088,-4.923624615230489,5.360138242390063
72,2.7002700270027004e-05,-2.791567458083697,-3.008137697708925,-2.7929688,-3.0078125,3.3346996863943037,3.3345529242033742,-4.533107202565083,-4.939653420520718,5.469509680007238
73,2.7377737773777376e-05,-2.787459043309214,-3.007370611048257,-2.7890625,-3.0078125,3.388763720221432,3.389439349497789,-4.514593986929652,-4.913104982845192,5.530341095340032
74,2.775277527752775e-05,-2.78331750262097,-3.0065789015869844,-2.7851562,-3.0078125,3.440730115618564,3.4422617579542214,-4.498813533957439,-4.898140416598334,5.599306638526221
75,2.8127812781278127e-05,-2.779142849243916,-3.005762553312421,-2.7773438,-3.0039062,3.490569579223148,3.4883977095950827,-4.480572495767111,-4.924575396070283,5.704674155714452
76,2.8502850285028502e-05,-2.7749350968504585,-3.0049215504668916,-2.7734375,-3.0039062,3.5382541872324347,3.5369364257995173,-4.524731632504691,-4.921143887735385,5.79026489853567
77,2.8877887788778878e-05,-2.7706942595606705,-3.0040558775480837,-2.7695312,-3.0039062,3.5837574026174934,3.5833316172662655,-4.481517526865512,-4.9683453685099135,5.902765197826767
78,2.925292529252925e-05,-2.76642035194245,-3.003165519309411,-2.765625,-3.0039062,3.627054091418744,3.6275585198187374,-4.481424993503912,-4.921702059081826,5.930347208740708
79,2.962796279627963e-05,-2.762113389011722,-3.0022504607603504,-2.7617188,-3.0039062,3.668120538112081,3.669593672415078,-4.483445449926171,-4.955460680287846,6.03284499691235
80,3.0003000300030004e-05,-2.757773386232586,-3.0013106871667916,-2.7578125,-3.0,3.7069344600353396,3.705700092670916,-4.490774029339795,-4.934963298676141,6.081672046923678
81,3.0378037803780376e-05,-2.7534003595175,-3.000346184051376,-2.7539062,-3.0,3.7434750208654677,3.743316125688082,-4.4494042521601695,-4.910917512678239,6.108257217015568
82,3.0753075307530755e-05,-2.7489943252274207,-2.9993569371938458,-2.75,-3.0,3.7777228431374157,3.7786800109733556,-4.480273259690273,-4.946567321474559,6.211372617349623
83,3.112811281128113e-05,-2.7445553001719567,-2.998342932631368,-2.7460938,-3.0,3.809660019796356,3.811773598813692,-4.446479524894347,-4.887888509341643,6.20009639091479
84,3.15031503150315e-05,-2.740083301609532,-2.9973041566588794,-2.7382812,-2.9960938,3.839270124775627,3.8374433552960703,-4.425185954029089,-4.927029162060921,6.279673508840566
85,3.187818781878188e-05,-2.7355783472474875,-2.9962405958294176,-2.734375,-2.9960938,3.866538222593273,3.8659008659531815,-4.462345530384666,-4.9072684298043265,6.325106795439518
86,3.225322532253226e-05,-2.731040455242249,-2.9951522369544366,-2.7304688,-2.9960938,3.8914508769608847,3.8920446781128017,-4.437127525815073,-4.92527090687223,6.375463553184141
87,3.262826282628262e-05,-2.7264696441994247,-2.9940390671041497,-2.7265625,-2.9921875,3.913996158399021,3.9123960489046317,-4.444507127085471,-4.902683997390468,6.399856721634388
88,3.3003300330033e-05,-2.721865933173947,-2.992901073607842,-2.7226562,-2.9921875,3.9341636508541993,3.933919294473609,-4.41484458029395,-4.921610050548663,6.440017805602572
89,3.337833783378338e-05,-2.7172293416701603,-2.991738244054196,-2.71875,-2.9921875,3.951944457313075,3.9530969376570178,-4.389426282046132,-4.913730318597151,6.4539044663912595
90,3.375337533753375e-05,-2.712559889641941,-2.990550566291599,-2.7109375,-2.9921875,3.9673312044102076,3.9678787488031872,-4.370470344615797,-4.945254300971475,6.500329086559668
91,3.412841284128413e-05,-2.7078575974927888,-2.9893380284284756,-2.7070312,-2.9882812,3.980318046026391,3.978981982167703,-4.4211319187883955,-4.8923348256726555,6.508451770938203
92,3.45034503450345e-05,-2.7031224860759293,-2.988100618833581,-2.703125,-2.9882812,3.9909006658752637,3.991051453875464,-4.396169545657297,-4.895554672111308,6.520223547916762
93,3.4878487848784875e-05,-2.6983545766943875,-2.98683832613632,-2.6992188,-2.9882812,3.9990762790766023,4.000752666068999,-4.371231401315447,-4.909279343893643,6.535876441649817
94,3.5253525352535254e-05,-2.6935538911010712,-2.9855511392270464,-2.6953125,-2.984375,4.004843632715374,4.004959464498184,-4.351730505025776,-4.9047557478452095,6.5352433017258456
95,3.5628562856285626e-05,-2.688720451498849,-2.9842390472573768,-2.6875,-2.984375,4.008203005386339,4.007553963855524,-4.358833202234762,-4.916361229345201,6.559513736369273
96,3.6003600360036e-05,-2.6838542805406056,-2.9829020396404777,-2.6835938,-2.984375,4.0091562057246355,4.010124814939457,-4.366971517380898,-4.910189380072705,6.567031328365237
97,3.637863786378638e-05,-2.678955401329314,-2.981540106051372,-2.6796875,-2.9804688,4.007706569923542,4.007377498670603,-4.345561531916406,-4.890052339273144,6.541466834699098
98,3.675367536753675e-05,-2.674023837418065,-2.980153236427229,-2.6757812,-2.9804688,4.003858958241225,4.005275333646602,-4.343904309667443,-4.889048000675487,6.539575811703469
99,3.712871287128713e-05,-2.66905961281015,-2.9787414209676606,-2.6679688,-2.9804688,3.997619750499056,3.9981161618822445,-4.3358899909148905,-4.881740554639913,6.525079006909902
100,3.750375037503751e-05,-2.664062751959065,-2.977304650135003,-2.6640625,-2.9765625,3.988996840574643,3.988472006652749,-4.33809021370121,-4.86982719131763,6.5108920563726045
101,3.787878787878787e-05,-2.659033279768568,-2.975842914654609,-2.6601562,-2.9765625,3.977999629893574,3.9793089324176645,-4.313249526878814,-4.871585769921199,6.483424589900332
102,3.825382538253825e-05,-2.653971221592689,-2.974356205515127,-2.6523438,-2.9726562,3.9646390199243813,3.962291239007115,-4.303364504102801,-4.876929503401545,6.464965725283359
103,3.862886288628863e-05,-2.6488766032357587,-2.972844513968782,-2.6484375,-2.9726562,3.9489274036820587,3.948472333432525,-4.303065318890439,-4.875354146402041,6.445125496515863
104,3.9003900390039e-05,-2.643749450952429,-2.9713078315316563,-2.6445312,-2.9726562,3.9308786562460463,3.9323404245082525,-4.298632393164065,-4.883411983261702,6.42470631435035
105,3.937893789378938e-05,-2.6385897914476497,-2.969746149983958,-2.6367188,-2.96875,3.910508124299277,3.9084219603622765,-4.302659848621611,-4.8574286743847885,6.385871378711439
106,3.9753975397539746e-05,-2.633397651876713,-2.9681594613702935,-2.6328125,-2.96875,3.887832614695667,3.8877190433420745,-4.2843665935491435,-4.884230035020706,6.358399471366055
107,4.0129012901290125e-05,-2.6281730598452047,-2.966547757999941,-2.6289062,-2.9648438,3.862870382063866,3.862476636110061,-4.2518077387521505,-4.881731207070996,6.297231241126275
108,4.0504050405040504e-05,-2.6229160434090204,-2.9649110324471106,-2.6210938,-2.9648438,3.835641115456,3.8340958671699807,-4.261444633722468,-4.862539728789476,6.257296711821105
109,4.0879087908790876e-05,-2.617626631074336,-2.9632492775512107,-2.6171875,-2.9648438,3.806165924050592,3.8066615156987154,-4.273266828048388,-4.888097309090586,6.240991358211108
110,4.1254125412541255e-05,-2.61230485179757,-2.961562486417102,-2.6132812,-2.9609375,3.77446732191958,3.774973554088004,-4.225291243283309,-4.867543693393176,6.145433882771779
111,4.162916291629163e-05,-2.6069507349853733,-2.9598506524153616,-2.6054688,-2.9609375,3.7405692118700293,3.739833165125601,-4.225229688496028,-4.883645916834112,6.1059502276568995
112,4.2004200420042e-05,-2.601564310494563,-2.958113769182533,-2.6015625,-2.9570312,3.7044968683716344,3.703974024377341,-4.19464747262023,-4.86907966675898,6.020901639892348
113,4.237923792379238e-05,-2.596145608632105,-2.956351830621376,-2.5976562,-2.9570312,3.666276919581902,3.667930702791106,-4.219570362652664,-4.8024677684194055,5.957700972642194
114,4.2754275427542757e-05,-2.590694660155028,-2.954564830901118,-2.5898438,-2.953125,3.6259373284813607,3.624539996518899,-4.214150439397416,-4.874249065765031,5.928118351051948
115,4.312931293129313e-05,-2.585211496270402,-2.952752764457694,-2.5859375,-2.953125,3.5835073731319,3.5843225192283326,-4.222580858285037,-4.835004565657666,5.858218690304908
116,4.35043504350435e-05,-2.579696148635239,-2.9509156259939973,-2.578125,-2.9492188,3.5390176260717934,3.536902041625478,-4.171341629396376,-4.853013347654636,5.754867261957987
117,4.387938793879387e-05,-2.574148649356435,-2.9490534104801047,-2.5742188,-2.9492188,3.49249993286168,3.4926269421363445,-4.143284407770577,-4.8603222689058345,5.664057778896316
118,4.425442544254425e-05,-2.568569030990685,-2.947166113153532,-2.5703125,-2.9453125,3.443987389796293,3.444963755316698,-4.188380371667723,-4.859841465859892,5.634974479394063
119,4.462946294629463e-05,-2.5629573265444083,-2.94525372951945,-2.5625,-2.9453125,3.3935143207973057,3.3931022425024406,-4.174951520639066,-4.827732602335651,5.537838658525114
120,4.5004500450045e-05,-2.557313569473644,-2.9433162553509193,-2.5585938,-2.9414062,3.3411162535032,3.3417441789218656,-4.148084408291311,-4.836812509410186,5.438781445295464
121,4.5379537953795375e-05,-2.5516377936839465,-2.9413536866891263,-2.5507812,-2.9414062,3.2868298945726733,3.2860242396585098,-4.1592126888943595,-4.830930229435338,5.3680289752628925
122,4.5754575457545754e-05,-2.545930033530303,-2.939366019843596,-2.546875,-2.9375,3.230693104218606,3.2311127753954922,-4.142852500249746,-4.799509399341286,5.261463471787859
123,4.6129612961296126e-05,-2.540190323816988,-2.9373532513924228,-2.5390625,-2.9375,3.1727448699900855,3.171685567064577,-4.132965965516821,-4.844912308418961,5.177983483180291
124,4.6504650465046504e-05,-2.5344186997974756,-2.9353153781824766,-2.5351562,-2.9335938,3.113025279820611,3.113370043811185,-4.1185268751943145,-4.849990912751154,5.076211427458795
125,4.687968796879688e-05,-2.5286151971742847,-2.9332523973296363,-2.5273438,-2.9335938,3.0515754943609785,3.050394900663295,-4.093063007847647,-4.815568084666336,4.952730480765107
126,4.725472547254725e-05,-2.522779852098869,-2.931164306218986,-2.5234375,-2.9296875,2.9884377186159568,2.9888321332356615,-4.1020361373200185,-4.791240755692464,4.863515566503862
127,4.762976297629763e-05,-2.516912701171465,-2.9290511025050314,-2.515625,-2.9296875,2.923655172904212,2.922476151789389,-4.076662525723986,-4.808569123087143,4.745016324469221
128,4.8004800480048e-05,-2.5110137814409477,-2.926912784111908,-2.5117188,-2.9257812,2.8572720631615476,2.857830019234199,-4.0896263772677655,-4.7841969627311665,4.655720071615334
129,4.837983798379838e-05,-2.505083130404681,-2.9247493492335828,-2.5039062,-2.9257812,2.7893335506078216,2.7882676266964386,-4.066490091786868,-4.787506276920902,4.531954417473464
130,4.875487548754876e-05,-2.499120786008349,-2.922560796334047,-2.5,-2.921875,2.719885720798468,2.7207086480361746,-4.097168312143922,-4.792788531343611,4.45921055200017
131,4.912991299129912e-05,-2.4931267866458016,-2.9203471241475345,-2.4921875,-2.921875,2.6489755520818936,2.6481211548365358,-4.074117183486471,-4.809096657948044,4.330808929302741
132,4.95049504950495e-05,-2.4871011711588698,-2.918108331678691,-2.4882812,-2.9179688,2.576650883484435,2.57782605052955,-4.034117119773029,-4.7891862432134635,4.181108778434538
133,4.987998799879988e-05,-2.4810439788371985,-2.9158444182027807,-2.4804688,-2.9140625,2.5029603820450177,2.5023717329985233,-4.042181096132395,-4.770257864296625,4.078036329994024
134,5.025502550255025e-05,-2.4749552494180453,-2.913555383265875,-2.4765625,-2.9140625,2.4279535096218994,2.429552428318319,-4.018317989773196,-4.7772941005152445,3.94125535895576
135,5.063006300630063e-05,-2.468835023086101,-2.91124122668503,-2.46875,-2.9101562,2.3516804891944028,2.351638473591378,-4.006154583986592,-4.780919209559144,3.8137980255135986
136,5.1005100510051e-05,-2.462683340473281,-2.9089019485484813,-2.4609375,-2.9101562,2.274192270682752,2.272370751033285,-3.9842371734137654,-4.772478422086696,3.675101989679331
137,5.1380138013801375e-05,-2.456500242658518,-2.9065375492158063,-2.4570312,-2.90625,2.1955404963095386,2.1960944124333843,-3.983072754575701,-4.77432811022279,3.5546112813437953
138,5.1755175517551754e-05,-2.4502857711675547,-2.9041480293181174,-2.4492188,-2.9023438,2.115777465526617,2.1149155008023617,-3.9697773786968504,-4.755470963463274,3.4222864666580293
139,5.2130213021302126e-05,-2.4440399679727176,-2.9017333897582294,-2.4453125,-2.9023438,2.034956099531534,2.0361358000399594,-3.9784893531450054,-4.7693818246736175,3.306451371004978
140,5.2505250525052505e-05,-2.4377628754927,-2.899293631710822,-2.4375,-2.8984375,1.9531299053978677,1.9530044873788959,-3.9764674192598237,-4.736794308525935,3.184763802713812
141,5.288028802880288e-05,-2.431454536592308,-2.8968287566226194,-2.4296875,-2.8984375,1.8703529398441365,1.8683252070944971,-3.9648423075129586,-4.753444360164919,3.044531006600035
142,5.325532553255325e-05,-2.425114994582249,-2.8943387662125524,-2.4257812,-2.8945312,1.786679772666164,1.7872930435896,-3.9526234522809403,-4.7511972739984,2.905191451379432
143,5.363036303630363e-05,-2.4187442932188583,-2.891823662471911,-2.4179688,-2.890625,1.7021654498579912,1.7016810483166094,-3.951777255219301,-4.775399233063572,2.769556591255825
144,5.400540054005401e-05,-2.412342476703861,-2.889283447664512,-2.4140625,-2.890625,1.616865456446717,1.618197225403167,-3.9350780896226136,-4.777879097165021,2.621337618129007
145,5.438043804380438e-05,-2.4059095896841014,-2.8867181243268543,-2.40625,-2.8867188,1.5308356790667184,1.5311631071280913,-3.9166278382783384,-4.744268253805444,2.4798690935455356
146,5.475547554755475e-05,-2.399445677251287,-2.884127695268261,-2.3984375,-2.8828125,1.4441323682990166,1.4435560144671173,-3.900146899196252,-4.742071003917472,2.33141904611908
147,5.513051305130513e-05,-2.3929507849417098,-2.881512163571042,-2.3945312,-2.8828125,1.3568121008015803,1.357899203130333,-3.899632315921987,-4.705761596714604,2.207952912428363
148,5.55055505550555e-05,-2.386424958735955,-2.8788715325906327,-2.3867188,-2.8789062,1.2689317412565853,1.2691963575887675,-3.9129312223987345,-4.740515022605325,2.073791632932494
149,5.588058805880588e-05,-2.379868245058636,-2.8762058059557365,-2.3789062,-2.875,1.1805484041607532,1.1800867946196714,-3.873290591102683,-4.736854921494123,1.901231497586063
150,5.625562556255625e-05,-2.3732806907780772,-2.873514987568468,-2.375,-2.875,1.091719415484939,1.0927388428609937,-3.8611052765946337,-4.7103237542633005,1.7625726965297694
151,5.6630663066306625e-05,-2.3666623432060296,-2.8707990816044875,-2.3671875,-2.8710938,1.002502274229327,1.0028632676395328,-3.8369001055275125,-4.746340698153493,1.5880070819920324
152,5.7005700570057004e-05,-2.3600132500973503,-2.868058092513143,-2.359375,-2.8671875,0.9129546139005353,0.9127481677080738,-3.8318236565832016,-4.708385816286288,1.4602941292384477
153,5.7380738073807376e-05,-2.353333459649701,-2.8652920250175864,-2.3515625,-2.8671875,0.8231341639371174,0.8207023989152978,-3.8390693005899483,-4.729502095769464,1.3180884576412841
154,5.7755775577557755e-05,-2.34662302050322,-2.8625008841149127,-2.3476562,-2.8632812,0.7330987111098025,0.7336462616064626,-3.8323091560813407,-4.744743068052825,1.1644838569759057
155,5.8130813081308134e-05,-2.339881981740194,-2.859684675076281,-2.3398438,-2.859375,0.6429060609230404,0.6430241232039507,-3.7786179204141024,-4.72369654305989,0.9865508229631993
156,5.85058505850585e-05,-2.3331103928847274,-2.8568434034470434,-2.3320312,-2.8554688,0.552613999044205,0.5523855278533978,-3.7871575810312423,-4.695184208044635,0.8675281350760936
157,5.888088808880888e-05,-2.3263083039023944,-2.8539770750468474,-2.328125,-2.8554688,0.4622802527869166,0.4630315509486602,-3.7622661785707017,-4.690616749079485,0.7079363409173278
158,5.925592559255926e-05,-2.3194757651998983,-2.8510856959697666,-2.3203125,-2.8515625,0.3719624526748846,0.37239970604677897,-3.745120483513743,-4.687996453672591,0.5541578356768132
159,5.963096309630963e-05,-2.3126128276247115,-2.848169272584409,-2.3125,-2.8476562,0.2817180941125097,0.28191714475218255,-3.77741243247608,-4.693262536389025,0.4367912140553655
160,6.000600060006001e-05,-2.3057195424647197,-2.845227811534025,-2.3046875,-2.84375,0.19160449918855932,0.1916388745977153,-3.7483377546099073,-4.6729989041752065,0.2834930366184604
161,6.038103810381037e-05,-2.2987959614478486,-2.84226131973661,-2.296875,-2.84375,0.10167877863900127,0.09924855848510411,-3.7345686646417815,-4.6671147385272205,0.1350509926174969
162,6.075607560756075e-05,-2.2918421367416926,-2.83926980438502,-2.2929688,-2.8398438,0.011997793995000103,0.01251774202740584,-3.7256350124005375,-4.664241685964188,-0.010962833504298188
163,6.113111311131112e-05,-2.2848581209531282,-2.836253272947056,-2.2851562,-2.8359375,-0.0773818800579777,-0.07695046219313705,-3.7142735289971376,-4.636638452995166,-0.14253940892301817
164,6.150615061506151e-05,-2.277843967127933,-2.8332117331655766,-2.2773438,-2.8320312,-0.1664039930843106,-0.16599807395331076,-3.7066956183929634,-4.6400051884655795,-0.29034942107756306
165,6.188118811881187e-05,-2.2707997287503856,-2.8301451930585806,-2.2695312,-2.8320312,-0.25501265603997997,-0.2572245889395324,-3.6949902835185835,-4.6665301578125336,-0.45663713279402096
166,6.225622562256225e-05,-2.263725459742861,-2.827053660919305,-2.265625,-2.828125,-0.343152378126683,-0.3425346449745179,-3.7121763386804503,-4.655490838695595,-0.5763224398084942
167,6.263126312631264e-05,-2.2566212144654343,-2.823937145316303,-2.2578125,-2.8242188,-0.4307681033329752,-0.43013347331410423,-3.678841482829898,-4.654977015153902,-0.738809749590176
168,6.3006300630063e-05,-2.249487047715449,-2.820795655093544,-2.25,-2.8203125,-0.5178052466377177,-0.5171019188811656,-3.676550377264468,-4.632923901079242,-0.8628007000557076
169,6.338133813381337e-05,-2.2423230147271127,-2.8176291993704834,-2.2421875,-2.8164062,-0.6042097298509721,-0.6033888101558428,-3.652126548212237,-4.6135300854864,-1.002264347195532
170,6.375637563756376e-05,-2.2351291711710504,-2.814437787542145,-2.234375,-2.8125,-0.6899280170679749,-0.6889435730609376,-3.6483554272675556,-4.598952786845583,-1.129961554078838
171,6.413141314131413e-05,-2.227905573153881,-2.8112214292791977,-2.2265625,-2.8125,-0.7749071497120458,-0.7767465342857741,-3.6187860476172578,-4.618969877855062,-1.2995665855007887
172,6.450645064506451e-05,-2.220652277217775,-2.807980134528029,-2.21875,-2.8085938,-0.8590947811425602,-0.8607450946908927,-3.6047533399065737,-4.624701515564228,-1.447155499236641
173,6.488148814881489e-05,-2.2133693403399985,-2.8047139135108052,-2.2148438,-2.8046875,-0.9424392108044035,-0.9415424637418287,-3.6041911243123383,-4.6258482505592315,-1.5818958801689325
174,6.525652565256524e-05,-2.206056819932471,-2.8014227767255546,-2.2070312,-2.8007812,-1.024889417895748,-1.023804426302084,-3.5922093550044316,-4.627351455968189,-1.7226228851536125
175,6.563156315631563e-05,-2.1987147738412833,-2.79810673494621,-2.1992188,-2.796875,-1.106395094531216,-1.1050908409193798,-3.5828820524651883,-4.5707223660401475,-1.8121496407403739
176,6.6006600660066e-05,-2.191343260346246,-2.7947657992226866,-2.1914062,-2.7929688,-1.1869066783778945,-1.1853552508337406,-3.5783175967041396,-4.595104263318696,-1.9646903940146305
177,6.638163816381639e-05,-2.183942338160409,-2.791399980880931,-2.1835938,-2.7929688,-1.2663753847421386,-1.2678993863809813,-3.5613411814567235,-4.59740318521585,-2.10404770010168
178,6.675667566756676e-05,-2.1765120664295727,-2.788009291522975,-2.1757812,-2.7890625,-1.3447532380852931,-1.3460301299898632,-3.554438720824543,-4.555487179934938,-2.1982038029724666
179,6.713171317131712e-05,-2.1690525047318117,-2.784593743026987,-2.1679688,-2.7851562,-1.4219931029470825,-1.423002482823684,-3.530159839529819,-4.58639764920652,-2.362230143598511
180,6.75067506750675e-05,-2.1615637130769616,-2.7811533475473174,-2.1601562,-2.78125,-1.4980487142556613,-1.4987732937154308,-3.523092320934645,-4.571793517262611,-2.476259017209882
181,6.788178817881788e-05,-2.1540457519061382,-2.77768811751455,-2.1523438,-2.7773438,-1.5728747070038482,-1.5733003070955855,-3.5019090297034103,-4.557525352411022,-2.594711775687823
